step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
1150,2023-07-03 09:50:39.952547747,1,193.59,6.0,-0.20654072322316352,0.17959252322317262,0.009999999999990905,0.0169482
1151,2023-07-03 09:50:39.952547747,1,193.6,12.0,-0.3577010544731458,0.3407528544731458,0.0,0.0169482
1152,2023-07-03 09:50:39.952556352,1,193.6,3.0,-0.27041058204301577,0.25398218204301576,0.0,0.0164284
1153,2023-07-03 09:51:33.237765036,1,193.57,13.0,-0.08245460464463567,0.03591850464463453,0.030000000000001137,0.0165361
1154,2023-07-03 09:52:08.454259910,1,193.57,12.0,-0.041824118204301576,0.025398218204301576,0.0,0.0164259
1155,2023-07-03 09:52:22.522033024,1,193.56,7.0,-0.05188461820429248,0.025398218204301576,0.009999999999990905,0.0164864
1156,2023-07-03 09:52:22.671016805,1,193.57,3.0,-0.09269265461290473,0.07619465461290473,0.0,0.016498
1157,2023-07-03 09:52:22.671494945,1,193.6,5.0,-0.14865291305471331,0.13197301305471332,0.0,0.0166799
1158,2023-07-03 09:52:22.671494945,2,193.6,10.0,-0.05259840464463453,0.03591850464463453,0.0,0.0166799
1159,2023-07-03 09:52:22.671494945,1,193.6,11.0,-0.11699611803555494,0.08031621803554471,0.020000000000010232,0.0166799
1160,2023-07-03 09:54:14.003654336,1,193.6,8.0,-0.04189471820430157,0.025398218204301576,0.0,0.0164965
1161,2023-07-03 09:54:27.814251884,1,193.6,8.0,-0.05236260464463453,0.03591850464463453,0.0,0.0164441
1162,2023-07-03 09:54:39.297476877,1,193.6,8.0,-0.09270575461290473,0.07619465461290473,0.0,0.0165111
1163,2023-07-03 09:55:00.980539150,1,193.6,11.0,-0.0786748749764057,0.062212674976405695,0.0,0.0164622
1164,2023-07-03 09:55:39.434768491,1,193.57,13.0,-0.07197221820430272,0.025398218204301576,0.030000000000001137,0.016574
1165,2023-07-03 09:55:39.434768491,1,193.57,11.0,-0.0973704364086043,0.05079643640860315,0.030000000000001137,0.016574
1166,2023-07-03 09:56:18.591039992,1,193.58,6.0,-0.08049390435155293,0.04399100435157111,0.01999999999998181,0.0165029
1167,2023-07-03 09:56:56.936049119,1,193.58,6.0,-0.07235710464461634,0.03591850464463453,0.01999999999998181,0.0164386
1168,2023-07-03 09:56:57.270824821,1,193.58,6.0,-0.08724603640858497,0.05079643640860315,0.01999999999998181,0.0164496
1169,2023-07-03 09:57:03.674346603,1,193.6,6.0,-0.15627457030934327,0.13911177030934327,0.0,0.0171628
1170,2023-07-03 09:57:03.674346603,1,193.62,9.0,-0.19128421147430968,0.17412141147430968,0.0,0.0171628
1171,2023-07-03 09:57:03.674346603,1,193.62,11.0,-0.27114498204301574,0.25398218204301576,0.0,0.0171628
1172,2023-07-03 09:57:03.674346603,1,193.62,6.0,-0.05308130464463453,0.03591850464463453,0.0,0.0171628
1173,2023-07-03 09:57:03.674346603,1,193.62,8.0,-0.754900424154241,0.72773762415425,0.009999999999990905,0.0171628
1174,2023-07-03 09:57:17.131892972,1,193.59,3.0,-0.13071636012724355,0.08423636012724241,0.030000000000001137,0.01648
1175,2023-07-03 09:57:44.269394233,1,193.58,10.0,-0.11330824241218301,0.056792142412190966,0.03999999999999204,0.0165161
1176,2023-07-03 09:58:22.390622663,1,193.62,6.0,-0.04185941820430157,0.025398218204301576,0.0,0.0164612
1177,2023-07-03 09:58:50.901321912,1,193.62,8.0,-0.0786996749764057,0.062212674976405695,0.0,0.016487
1178,2023-07-03 09:58:58.254848685,1,193.62,13.0,-0.10798657804103226,0.09157457804103226,0.0,0.016412
1179,2023-07-03 09:59:09.246911988,1,193.62,10.0,-0.04184061820430157,0.025398218204301576,0.0,0.0164424
1180,2023-07-03 09:59:12.732626652,1,193.62,4.0,-0.04181821820430158,0.025398218204301576,0.0,0.01642
1181,2023-07-03 09:59:16.220426430,1,193.62,7.0,-0.060410704351571115,0.04399100435157111,0.0,0.0164197
1182,2023-07-03 09:59:16.741257227,1,193.62,7.0,-0.04185791820430158,0.025398218204301576,0.0,0.0164597
1183,2023-07-03 09:59:20.673266986,1,193.62,5.0,-0.09677381803554472,0.08031621803554471,0.0,0.0164576
1184,2023-07-03 09:59:28.307840427,1,193.62,8.0,-0.09675781803554472,0.08031621803554471,0.0,0.0164416
1185,2023-07-03 09:59:29.547889851,1,193.62,3.0,-0.04184031820430158,0.025398218204301576,0.0,0.0164421
1186,2023-07-03 09:59:29.681949311,1,193.62,4.0,-0.041824818204301575,0.025398218204301576,0.0,0.0164266
1187,2023-07-03 09:59:31.942141476,1,193.62,9.0,-0.04185221820430157,0.025398218204301576,0.0,0.016454
1188,2023-07-03 09:59:34.790243447,1,193.62,8.0,-0.13001808482438193,0.11358428482438193,0.0,0.0164338
1189,2023-07-03 09:59:48.339215639,1,193.62,12.0,-0.04187461820430158,0.025398218204301576,0.0,0.0164764
1190,2023-07-03 10:00:12.614851908,1,193.62,5.0,-0.08366196911273545,0.06719736911273545,0.0,0.0164646
1191,2023-07-03 10:00:12.996251499,1,193.58,12.0,-0.11321554241218301,0.056792142412190966,0.03999999999999204,0.0164234
1192,2023-07-03 10:00:12.999711476,2,193.58,3.0,-0.10040700435156316,0.04399100435157111,0.03999999999999204,0.016416
1193,2023-07-03 10:00:16.766416131,1,193.58,9.0,-0.08187831820429362,0.025398218204301576,0.03999999999999204,0.0164801
1194,2023-07-03 10:00:30.601210686,1,193.62,5.0,-0.13834987550016448,0.12180557550016448,0.0,0.0165443
1195,2023-07-03 10:00:30.601210686,1,193.62,10.0,-0.23941276024596064,0.22286846024596063,0.0,0.0165443
1196,2023-07-03 10:01:30.782736419,1,193.61,11.0,-0.20608262322316354,0.17959252322317262,0.009999999999990905,0.0164901
1197,2023-07-03 10:01:30.792711393,1,193.62,2.0,-0.13837377550016447,0.12180557550016448,0.0,0.0165682
1198,2023-07-03 10:01:30.792711393,1,193.62,12.0,-0.21655397012654073,0.19998577012654073,0.0,0.0165682
1199,2023-07-03 10:01:49.605939535,1,193.62,9.0,-0.06731933640860316,0.05079643640860315,0.0,0.0165229
1200,2023-07-03 10:01:54.473477211,1,193.62,5.0,-0.04185851820430157,0.025398218204301576,0.0,0.0164603
1201,2023-07-03 10:02:00.978617853,1,193.62,8.0,-0.162570855585053,0.145901655585053,0.0,0.0166692
1202,2023-07-03 10:02:00.978617853,1,193.62,12.0,-0.052587704644634525,0.03591850464463453,0.0,0.0166692
1203,2023-07-03 10:02:00.978617853,1,193.63,2.0,-0.09698541803554471,0.08031621803554471,0.0,0.0166692
1204,2023-07-03 10:02:12.155013206,1,193.66,3.0,-0.04190171820430158,0.025398218204301576,0.0,0.0165035
1205,2023-07-03 10:02:20.555934434,1,193.66,7.0,-0.05274640464463453,0.03591850464463453,0.0,0.0168279
1206,2023-07-03 10:02:20.555934434,1,193.66,8.0,-0.11519477612860204,0.09836687612860205,0.0,0.0168279
1207,2023-07-03 10:02:43.024556818,1,193.67,4.0,-0.04219951820430158,0.025398218204301576,0.0,0.0168013
1208,2023-07-03 10:02:43.024556818,2,193.67,11.0,-0.052719804644634535,0.03591850464463453,0.0,0.0168013
1209,2023-07-03 10:02:55.558252524,1,193.67,12.0,-0.09238600464465499,0.03591850464463453,0.040000000000020464,0.0164675
1210,2023-07-03 10:03:21.255514172,1,193.71,3.0,-0.1511314382254709,0.1343947382254709,0.0,0.0167367
1211,2023-07-03 10:04:04.155876585,1,193.72,8.0,-0.11709691803555494,0.08031621803554471,0.020000000000010232,0.0167807
1212,2023-07-03 10:04:04.155876585,1,193.71,3.0,-0.07217891820430271,0.025398218204301576,0.030000000000001137,0.0167807
1213,2023-07-03 10:04:04.155876585,1,193.71,8.0,-0.22637322322317377,0.17959252322317262,0.030000000000001137,0.0167807
1214,2023-07-03 10:04:04.155876585,1,193.71,6.0,-0.2227447174062856,0.17596401740628445,0.030000000000001137,0.0167807
1215,2023-07-03 10:04:04.826599767,1,193.7,5.0,-0.13747931803556518,0.08031621803554471,0.040000000000020464,0.0171631
1216,2023-07-03 10:04:04.826599767,1,193.7,3.0,-0.13747931803556518,0.08031621803554471,0.040000000000020464,0.0171631
1217,2023-07-03 10:04:04.826599767,1,193.69,5.0,-0.09256131820431295,0.025398218204301576,0.05000000000001137,0.0171631
1218,2023-07-03 10:04:04.826599767,1,193.69,4.0,-0.246755623223184,0.17959252322317262,0.05000000000001137,0.0171631
1219,2023-07-03 10:04:04.826599767,1,193.68,4.0,-0.157479318035547,0.08031621803554471,0.060000000000002274,0.0171631
1220,2023-07-03 10:04:04.826599767,1,193.68,3.0,-0.157479318035547,0.08031621803554471,0.060000000000002274,0.0171631
1221,2023-07-03 10:04:04.826599767,1,193.67,11.0,-0.19491861393392518,0.10775551393390358,0.0700000000000216,0.0171631
1222,2023-07-03 10:04:04.867305673,1,193.65,8.0,-0.286227823223176,0.17959252322317262,0.09000000000000341,0.0166353
1223,2023-07-03 10:04:04.867305673,1,193.64,4.0,-0.23021958482440466,0.11358428482438193,0.10000000000002274,0.0166353
1224,2023-07-03 10:04:04.867305673,1,193.63,5.0,-0.2852471218487628,0.1586118218487491,0.11000000000001364,0.0166353
1225,2023-07-03 10:04:12.172907171,1,193.71,2.0,-0.07190151820430271,0.025398218204301576,0.030000000000001137,0.0165033
1226,2023-07-03 10:04:12.857112412,1,193.71,9.0,-0.09733103640860429,0.05079643640860315,0.030000000000001137,0.0165346
1227,2023-07-03 10:04:52.041605379,1,193.63,2.0,-0.1834684424122046,0.056792142412190966,0.11000000000001364,0.0166763
1228,2023-07-03 10:04:52.041605379,1,193.63,10.0,-0.481343115688903,0.35466681568888936,0.11000000000001364,0.0166763
1229,2023-07-03 10:04:54.233300678,1,193.65,2.0,-0.18679671803554812,0.08031621803554471,0.09000000000000341,0.0164805
1230,2023-07-03 10:04:54.370384129,1,193.63,11.0,-0.24332965743823098,0.11638925743821735,0.11000000000001364,0.0169404
1231,2023-07-03 10:04:54.370384129,1,193.61,8.0,-0.40092258204301123,0.25398218204301576,0.12999999999999545,0.0169404
1232,2023-07-03 10:04:54.370384129,1,193.6,6.0,-0.18233861820431635,0.025398218204301576,0.14000000000001478,0.0169404
1233,2023-07-03 10:04:54.370384129,1,193.6,4.0,-0.3536741522572189,0.1967337522572041,0.14000000000001478,0.0169404
1234,2023-07-03 10:04:54.370384129,1,193.6,2.0,-0.23725661803555947,0.08031621803554471,0.14000000000001478,0.0169404
1235,2023-07-03 10:04:54.370384129,1,193.58,4.0,-0.24877740928926564,0.07183700928926906,0.1599999999999966,0.0169404
1236,2023-07-03 10:04:57.609134588,1,193.57,9.0,-0.30330355743823323,0.11638925743821735,0.17000000000001592,0.0169143
1237,2023-07-03 10:04:57.609134588,1,193.57,7.0,-0.21231251820431749,0.025398218204301576,0.17000000000001592,0.0169143
1238,2023-07-03 10:04:57.609134588,1,193.57,10.0,-0.21231251820431749,0.025398218204301576,0.17000000000001592,0.0169143
1239,2023-07-03 10:04:57.609134588,1,193.57,9.0,-0.26723051803556064,0.08031621803554471,0.17000000000001592,0.0169143
1240,2023-07-03 10:04:57.609134588,2,193.56,11.0,-0.2237826182043084,0.025398218204301576,0.18000000000000682,0.0183844
1241,2023-07-03 10:04:57.609134588,1,193.55,10.0,-0.2591808364086009,0.05079643640860315,0.18999999999999773,0.0183844
1242,2023-07-03 10:04:57.609134588,1,193.53,2.0,-0.25378261820430953,0.025398218204301576,0.21000000000000796,0.0183844
1243,2023-07-03 10:04:57.609134588,1,193.53,7.0,-0.25378261820430953,0.025398218204301576,0.21000000000000796,0.0183844
1244,2023-07-03 10:04:57.609134588,1,193.53,7.0,-0.26430290464464246,0.03591850464463453,0.21000000000000796,0.0183844
1245,2023-07-03 10:04:57.609134588,1,193.53,10.0,-0.25378261820430953,0.025398218204301576,0.21000000000000796,0.0183844
1246,2023-07-03 10:04:57.609134588,1,193.52,3.0,-0.26378261820430043,0.025398218204301576,0.21999999999999886,0.0183844
1247,2023-07-03 10:04:57.609134588,1,193.52,7.0,-0.27430290464463336,0.03591850464463453,0.21999999999999886,0.0183844
1248,2023-07-03 10:04:57.609134588,1,193.52,3.0,-0.2951765424121898,0.056792142412190966,0.21999999999999886,0.0183844
1249,2023-07-03 10:04:57.609134588,1,193.52,7.0,-0.26378261820430043,0.025398218204301576,0.21999999999999886,0.0183844
1250,2023-07-03 10:04:57.609134588,1,193.52,5.0,-0.26378261820430043,0.025398218204301576,0.21999999999999886,0.0183844
1251,2023-07-03 10:04:57.609134588,1,193.52,5.0,-0.26378261820430043,0.025398218204301576,0.21999999999999886,0.0183844
1252,2023-07-03 10:04:57.609134588,1,193.52,10.0,-0.3774961703093421,0.13911177030934327,0.21999999999999886,0.0183844
1253,2023-07-03 10:04:57.609134588,1,193.51,6.0,-0.2843029046446527,0.03591850464463453,0.2300000000000182,0.0183844
1254,2023-07-03 10:04:57.609134588,1,193.51,6.0,-0.3701899755001827,0.12180557550016448,0.2300000000000182,0.0183844
1255,2023-07-03 10:04:59.311630768,1,193.51,9.0,-0.4016270828331048,0.2651651828331002,0.12000000000000455,0.0164619
1256,2023-07-03 10:05:00.755824002,1,193.51,5.0,-0.31147931147431424,0.17412141147430968,0.12000000000000455,0.0173579
1257,2023-07-03 10:05:00.755824002,1,193.5,5.0,-0.2353399087031377,0.08798200870314223,0.12999999999999545,0.0173579
1258,2023-07-03 10:05:00.755824002,1,193.5,10.0,-0.2353399087031377,0.08798200870314223,0.12999999999999545,0.0173579
1259,2023-07-03 10:05:00.755824002,1,193.5,6.0,-0.20415004241218643,0.056792142412190966,0.12999999999999545,0.0173579
1260,2023-07-03 10:05:00.755824002,1,193.5,5.0,-0.20415004241218643,0.056792142412190966,0.12999999999999545,0.0173579
1261,2023-07-03 10:05:00.755824002,1,193.5,6.0,-0.19134890435156657,0.04399100435157111,0.12999999999999545,0.0173579
1262,2023-07-03 10:05:00.755824002,1,193.5,3.0,-0.27434899102150334,0.12699109102150788,0.12999999999999545,0.0173579
1263,2023-07-03 10:05:02.275625184,1,193.5,11.0,-0.36653132175785097,0.21995502175785553,0.12999999999999545,0.0165763
1264,2023-07-03 10:05:02.275625184,1,193.5,9.0,-0.29467208856406213,0.1480957885640667,0.12999999999999545,0.0165763
1265,2023-07-03 10:05:04.136611112,2,193.5,5.0,-0.24804767281720175,0.1015928728172063,0.12999999999999545,0.0164548
1266,2023-07-03 10:05:19.772730461,1,193.5,2.0,-0.3647145406186797,0.27822354061868654,0.06999999999999318,0.016491
1267,2023-07-03 10:05:19.783024741,1,193.5,5.0,-0.3516419828330934,0.2651651828331002,0.06999999999999318,0.0164768
1268,2023-07-03 10:05:20.133189747,1,193.5,3.0,-0.3516301828330934,0.2651651828331002,0.06999999999999318,0.016465
1269,2023-07-03 10:05:20.167477766,1,193.5,10.0,-0.35160208283309335,0.2651651828331002,0.06999999999999318,0.0164369
1270,2023-07-03 10:05:20.233014340,1,193.5,8.0,-0.1310592043515643,0.04399100435157111,0.06999999999999318,0.0170682
1271,2023-07-03 10:05:20.233014340,1,193.5,5.0,-0.11246641820429476,0.025398218204301576,0.06999999999999318,0.0170682
1272,2023-07-03 10:05:20.233014340,1,193.5,4.0,-0.11246641820429476,0.025398218204301576,0.06999999999999318,0.0170682
1273,2023-07-03 10:05:20.233014340,1,193.5,10.0,-0.11246641820429476,0.025398218204301576,0.06999999999999318,0.0170682
1274,2023-07-03 10:05:20.233014340,1,193.49,5.0,-0.13298670464461862,0.03591850464463453,0.07999999999998408,0.0170682
1275,2023-07-03 10:05:20.233014340,1,193.48,3.0,-0.132466418204305,0.025398218204301576,0.09000000000000341,0.0170682
1276,2023-07-03 10:05:21.186284182,1,193.46,5.0,-0.20270095461288995,0.07619465461290473,0.10999999999998522,0.0165063
1277,2023-07-03 10:05:21.240736312,1,193.46,4.0,-0.10252221820430385,0.025398218204301576,0.060000000000002274,0.017124
1278,2023-07-03 10:05:21.240736312,1,193.45,9.0,-0.1311150043515927,0.04399100435157111,0.0700000000000216,0.017124
1279,2023-07-03 10:05:21.240736312,1,193.43,8.0,-0.15111500435157452,0.04399100435157111,0.09000000000000341,0.017124
1280,2023-07-03 10:05:21.240736312,1,193.43,4.0,-0.14304250464463794,0.03591850464463453,0.09000000000000341,0.017124
1281,2023-07-03 10:05:21.240736312,1,193.43,4.0,-0.132522218204305,0.025398218204301576,0.09000000000000341,0.017124
1282,2023-07-03 10:05:21.240736312,1,193.4,5.0,-0.21744021803554925,0.08031621803554471,0.12000000000000455,0.017124
1283,2023-07-03 10:05:22.203782894,1,193.4,3.0,-0.35809783299709586,0.2214165329970913,0.12000000000000455,0.0166813
1284,2023-07-03 10:05:22.203782894,1,193.39,2.0,-0.17207951820432546,0.025398218204301576,0.13000000000002387,0.0166813
1285,2023-07-03 10:05:22.203782894,1,193.36,6.0,-0.29848687550016106,0.12180557550016448,0.1599999999999966,0.0166813
1286,2023-07-03 10:05:22.205252462,1,193.33,4.0,-0.2319894182042993,0.025398218204301576,0.18999999999999773,0.0165912
1287,2023-07-03 10:05:22.205252462,1,193.33,5.0,-0.29457320870313997,0.08798200870314223,0.18999999999999773,0.0165912
1288,2023-07-03 10:05:22.954470910,1,193.26,5.0,-0.6336304811663487,0.3671777811663487,0.25,0.0164527
1289,2023-07-03 10:05:23.165747632,1,193.25,10.0,-0.34706091803554473,0.08031621803554471,0.25,0.0167447
1290,2023-07-03 10:05:23.165747632,1,193.24,6.0,-0.3021429182042925,0.025398218204301576,0.2599999999999909,0.0167447
1291,2023-07-03 10:05:23.165747632,1,193.24,4.0,-0.6341293088106622,0.3573846088106713,0.2599999999999909,0.0167447
1292,2023-07-03 10:05:26.614565469,1,193.37,3.0,-0.11185271820429475,0.025398218204301576,0.06999999999999318,0.0164545
1293,2023-07-03 10:05:28.188405667,1,193.35,9.0,-0.18709891803554812,0.08031621803554471,0.09000000000000341,0.0167827
1294,2023-07-03 10:05:28.188405667,1,193.17,6.0,-0.4663752232231828,0.17959252322317262,0.27000000000001023,0.0167827
1295,2023-07-03 10:05:28.188405667,2,193.17,6.0,-0.4663752232231828,0.17959252322317262,0.27000000000001023,0.0167827
1296,2023-07-03 10:05:28.188405667,1,193.11,6.0,-0.5994917803817112,0.25270908038172724,0.3299999999999841,0.0167827
1297,2023-07-03 10:05:28.198179048,1,193.11,7.0,-0.6116027828330843,0.2651651828331002,0.3299999999999841,0.0164376
1298,2023-07-03 10:05:28.199085764,1,193.1,3.0,-0.381947018204305,0.025398218204301576,0.3400000000000034,0.0165488
1299,2023-07-03 10:05:28.199085764,1,193.09,4.0,-0.442743454612899,0.07619465461290473,0.3499999999999943,0.0165488
1300,2023-07-03 10:05:28.199201667,1,193.09,3.0,-0.48093388482437627,0.11358428482438193,0.3499999999999943,0.0173496
1301,2023-07-03 10:05:28.199201667,1,193.0,7.0,-0.4932681046446323,0.03591850464463453,0.4399999999999977,0.0173496
1302,2023-07-03 10:05:28.199201667,1,193.0,9.0,-0.48274781820429935,0.025398218204301576,0.4399999999999977,0.0173496
1303,2023-07-03 10:05:28.199201667,2,193.0,2.0,-0.5376658180355425,0.08031621803554471,0.4399999999999977,0.0173496
1304,2023-07-03 10:05:28.199201667,1,193.0,8.0,-0.6369421232231703,0.17959252322317262,0.4399999999999977,0.0173496
1305,2023-07-03 10:05:28.199201667,1,193.0,6.0,-0.5680578664985434,0.11070826649854565,0.4399999999999977,0.0173496
1306,2023-07-03 10:05:28.199201667,1,193.0,2.0,-0.5081460364086009,0.05079643640860315,0.4399999999999977,0.0173496
1307,2023-07-03 10:05:28.199201667,1,193.0,8.0,-0.5523810307550191,0.09503143075502138,0.4399999999999977,0.0173496
1308,2023-07-03 10:05:28.199821099,2,193.01,5.0,-0.5418900307550282,0.09503143075502138,0.4300000000000068,0.0168586
1309,2023-07-03 10:05:28.199821099,1,193.0,7.0,-0.48225681820429933,0.025398218204301576,0.4399999999999977,0.0168586
1310,2023-07-03 10:05:28.199821099,1,193.0,5.0,-0.48225681820429933,0.025398218204301576,0.4399999999999977,0.0168586
1311,2023-07-03 10:05:28.199821099,1,193.0,8.0,-0.48225681820429933,0.025398218204301576,0.4399999999999977,0.0168586
1312,2023-07-03 10:05:28.199821099,1,193.0,8.0,-0.48287901820429935,0.025398218204301576,0.4399999999999977,0.0174808
1313,2023-07-03 10:05:28.199821099,1,193.0,2.0,-0.5082772364086009,0.05079643640860315,0.4399999999999977,0.0174808
1314,2023-07-03 10:05:28.199821099,1,193.0,9.0,-0.5377970180355425,0.08031621803554471,0.4399999999999977,0.0174808
1315,2023-07-03 10:05:28.199821099,1,193.0,2.0,-0.5558476761285998,0.09836687612860205,0.4399999999999977,0.0174808
1316,2023-07-03 10:05:28.199821099,1,193.0,2.0,-0.48287901820429935,0.025398218204301576,0.4399999999999977,0.0174808
1317,2023-07-03 10:05:28.199821099,2,193.0,7.0,-0.48287901820429935,0.025398218204301576,0.4399999999999977,0.0174808
1318,2023-07-03 10:05:28.199821099,1,193.0,9.0,-0.6388603575185315,0.18137955751853382,0.4399999999999977,0.0174808
1319,2023-07-03 10:05:28.203409932,1,193.0,8.0,-0.6916143828330967,0.2651651828331002,0.4099999999999966,0.0164492
1320,2023-07-03 10:05:28.204077071,1,193.0,3.0,-0.6804288820430123,0.25398218204301576,0.4099999999999966,0.0164467
1321,2023-07-03 10:05:28.332364549,1,193.12,7.0,-0.2378561329970913,0.2214165329970913,0.0,0.0164396
1322,2023-07-03 10:05:29.067126585,1,193.0,9.0,-0.5604355820430078,0.25398218204301576,0.28999999999999204,0.0164534
1323,2023-07-03 10:05:29.067706863,1,193.0,7.0,-0.3826239546128968,0.07619465461290473,0.28999999999999204,0.0164293
1324,2023-07-03 10:05:29.068268492,1,193.0,9.0,-0.5603875820430078,0.25398218204301576,0.28999999999999204,0.0164054
1325,2023-07-03 10:05:30.539321309,1,193.2,7.0,-0.131881818204305,0.025398218204301576,0.09000000000000341,0.0164836
1326,2023-07-03 10:05:34.713674285,1,193.2,1.0,-0.1867741180355481,0.08031621803554471,0.09000000000000341,0.0164579
1327,2023-07-03 10:05:35.304119429,1,193.21,4.0,-0.12186051820428566,0.025398218204301576,0.07999999999998408,0.0164623
1328,2023-07-03 10:05:40.299492638,1,193.21,4.0,-0.12185471820428566,0.025398218204301576,0.07999999999998408,0.0164565
1329,2023-07-03 10:05:46.142457278,1,193.3,7.0,-0.0968130180355447,0.08031621803554471,0.0,0.0164968
1330,2023-07-03 10:05:53.464666191,1,193.3,8.0,-0.07318734241219096,0.056792142412190966,0.0,0.0163952
1331,2023-07-03 10:05:53.523841282,1,193.3,2.0,-0.07863247497640569,0.062212674976405695,0.0,0.0164198
1332,2023-07-03 10:05:56.401758502,1,193.25,2.0,-0.11197651820429476,0.025398218204301576,0.06999999999999318,0.0165783
1333,2023-07-03 10:05:56.401758502,1,193.24,4.0,-0.1768945180355288,0.08031621803554471,0.07999999999998408,0.0165783
1334,2023-07-03 10:05:56.737741292,1,193.27,5.0,-0.04196591820430158,0.025398218204301576,0.0,0.0165677
1335,2023-07-03 10:05:56.773604356,1,193.29,4.0,-0.1632455908377471,0.13677359083772775,0.010000000000019327,0.016472
1336,2023-07-03 10:06:01.519703909,1,193.25,2.0,-0.09190291820431294,0.025398218204301576,0.05000000000001137,0.0165047
1337,2023-07-03 10:06:10.097746986,1,193.25,4.0,-0.06193081820431181,0.025398218204301576,0.020000000000010232,0.0165326
1338,2023-07-03 10:06:10.099657544,1,193.26,6.0,-0.10691411803556404,0.08031621803554471,0.010000000000019327,0.0165979
1339,2023-07-03 10:06:10.099657544,1,193.27,6.0,-0.041996118204301575,0.025398218204301576,0.0,0.0165979
1340,2023-07-03 10:06:10.223464024,1,193.3,6.0,-0.09690501803554472,0.08031621803554471,0.0,0.0165888
1341,2023-07-03 10:06:10.223513857,1,193.34,6.0,-0.10682421803553561,0.08031621803554471,0.009999999999990905,0.016508
1342,2023-07-03 10:06:12.715002582,1,193.32,3.0,-0.07187541820430271,0.025398218204301576,0.030000000000001137,0.0164772
1343,2023-07-03 10:06:19.099789445,1,193.3,5.0,-0.09189581820428452,0.025398218204301576,0.04999999999998295,0.0164976
1344,2023-07-03 10:06:19.099789445,1,193.27,8.0,-0.14729403640858724,0.05079643640860315,0.07999999999998408,0.0164976
1345,2023-07-03 10:06:20.478089753,1,193.27,7.0,-0.3526631829896876,0.2862233829897046,0.04999999999998295,0.0164398
1346,2023-07-03 10:06:21.803038310,1,193.24,8.0,-0.156796618035547,0.08031621803554471,0.060000000000002274,0.0164804
1347,2023-07-03 10:06:24.841820719,1,193.25,8.0,-0.08188551820429361,0.025398218204301576,0.03999999999999204,0.0164873
1348,2023-07-03 10:06:31.096128756,2,193.24,3.0,-0.12709811803554585,0.08031621803554471,0.030000000000001137,0.0167819
1349,2023-07-03 10:06:31.096128756,1,193.25,1.0,-0.21637442322318284,0.17959252322317262,0.020000000000010232,0.0167819
1350,2023-07-03 10:06:31.096128756,1,193.26,8.0,-0.10709811803556404,0.08031621803554471,0.010000000000019327,0.0167819
1351,2023-07-03 10:06:38.684898353,1,193.27,8.0,-0.041909518204301575,0.025398218204301576,0.0,0.0165113
1352,2023-07-03 10:06:47.217067909,1,193.26,4.0,-0.31603084237852147,0.28958424237850217,0.010000000000019327,0.0164466
1353,2023-07-03 10:06:57.287278223,1,193.25,7.0,-0.06191081820431181,0.025398218204301576,0.020000000000010232,0.0165126
1354,2023-07-03 10:07:02.133224655,1,193.27,3.0,-0.07338174241219096,0.056792142412190966,0.0,0.0165896
1355,2023-07-03 10:07:02.133224655,1,193.27,7.0,-0.04198781820430157,0.025398218204301576,0.0,0.0165896
1356,2023-07-03 10:07:04.983517203,1,193.25,5.0,-0.05198651820429248,0.025398218204301576,0.009999999999990905,0.0165883
1357,2023-07-03 10:07:04.983517203,1,193.25,2.0,-0.05198651820429248,0.025398218204301576,0.009999999999990905,0.0165883
1358,2023-07-03 10:07:29.940795399,1,193.26,7.0,-0.27048788204301577,0.25398218204301576,0.0,0.0165057
1359,2023-07-03 10:07:29.940828305,1,193.26,7.0,-0.06740083640860314,0.05079643640860315,0.0,0.0166044
1360,2023-07-03 10:07:29.940828305,1,193.26,5.0,-0.2705865820430158,0.25398218204301576,0.0,0.0166044
1361,2023-07-03 10:07:29.940828305,1,193.26,4.0,-0.042002618204301574,0.025398218204301576,0.0,0.0166044
1362,2023-07-03 10:07:29.940850932,1,193.27,8.0,-0.041878118204301575,0.025398218204301576,0.0,0.0164799
1363,2023-07-03 10:07:59.843082326,1,193.27,2.0,-0.23147881951924154,0.1849018195192404,0.030000000000001137,0.016577
1364,2023-07-03 10:07:59.843082326,1,193.27,2.0,-0.22069841147431082,0.17412141147430968,0.030000000000001137,0.016577
1365,2023-07-03 10:08:21.530320713,1,193.3,8.0,-0.09674081803554471,0.08031621803554471,0.0,0.0164246
1366,2023-07-03 10:08:48.878869394,1,193.32,2.0,-0.04187341820430157,0.025398218204301576,0.0,0.0164752
1367,2023-07-03 10:09:16.679883161,2,193.35,5.0,-0.05252310464463453,0.03591850464463453,0.0,0.0166046
1368,2023-07-03 10:09:23.715945706,1,193.37,3.0,-0.04187441820430157,0.025398218204301576,0.0,0.0164762
1369,2023-07-03 10:09:41.277594819,1,193.38,6.0,-0.12708181803554586,0.08031621803554471,0.030000000000001137,0.0167656
1370,2023-07-03 10:09:41.277594819,1,193.36,5.0,-0.14708181803552767,0.08031621803554471,0.04999999999998295,0.0167656
1371,2023-07-03 10:09:41.277594819,1,193.35,5.0,-0.10216381820430384,0.025398218204301576,0.060000000000002274,0.0167656
1372,2023-07-03 10:09:41.277594819,1,193.35,2.0,-0.423151114649961,0.34638551464995876,0.060000000000002274,0.0167656
